sample_id,lot_id,tool_id,sequence,pr_tone,retained_pattern_source,nominal_cd_nm,exposure_dose_mj_cm2,normalized_dose_pct,focus_um,coat_thickness_nm,softbake_temp_c,peb_temp_c,develop_time_s,developer_concentration_pct,field_x,field_y,resist_line_cd_nm,cdu_3sigma_nm,ler_nm,scum_probability,pattern_collapse_probability,defect_probability,spec_pass
S00198,L0009,T02,198,NEGATIVE,EXPOSED,50.0,72.283195,92.670763,-0.023405,117.776605,96.529552,105.6111,50.485806,2.392162,0.833762,0.815035,51.881822,3.275273,1.620596,0.270347,0.0353,0.094536,FAIL
S00432,L0021,T02,432,,EXPOSED,50.0,77.389737,,-0.004737,111.277086,96.846071,98.61048,41.208619,2.400038,-0.61454,-0.618132,51.171558,2.216153,2.824349,0.121162,0.00312,0.047615,PASS
S00181,L0009,T01,181,NEGATIVE,EXPOSED,50.0,75.371599,96.630255,-0.03709,109.03482,97.164486,101.522866,,2.502798,0.397585,0.598122,49.378918,2.776675,1.976025,0.177103,0.006584,0.056218,PASS
S00577,L0028,T01,577,POSITIVE,UNEXPOSED,50.0,94.752534,94.752534,-0.061447,107.049447,102.419282,108.56535,57.878498,2.408301,0.591002,-0.902617,52.266906,3.501138,1.255372,0.118368,0.037579,0.063673,FAIL
S00162,L0008,T02,162,POSITIVE,UNEXPOSED,50.0,104.227935,104.227935,-0.029501,120.688628,101.694033,109.576579,50.371141,2.384736,,-0.650354,50.048271,2.79552,1.299871,0.077792,0.065211,0.035297,PASS
S00494,L0024,T01,494,POSITIVE,UNEXPOSED,50.0,108.950903,108.950903,0.043042,121.058557,92.914756,109.608724,49.827226,2.356051,-0.724341,-0.940149,49.678884,3.139543,1.622705,0.030325,0.048016,0.0468,PASS
S00758,L0037,T01,758,POSITIVE,,50.0,94.99527,94.99527,-0.025462,126.50968,97.41771,104.849332,49.11881,2.383355,0.735281,0.065252,48.390842,3.188295,2.451392,0.510984,0.056696,0.240637,FAIL
S00020,L0001,T01,20,,UNEXPOSED,50.0,106.17231,106.17231,0.07301,94.513992,99.94365,106.521057,40.529065,2.394825,0.258381,-0.113493,48.049742,2.567746,1.84712,0.102348,0.012014,0.036795,PASS
S00650,L0032,T01,650,NEGATIVE,EXPOSED,50.0,74.57749,95.612166,-0.024826,110.616545,99.158114,105.134496,60.954372,2.468703,-0.598317,0.357347,49.380188,2.751693,1.154496,0.169335,0.034343,0.037468,PASS
S00477,L0023,T02,477,NEGATIVE,EXPOSED,50.0,77.253385,99.042802,0.103051,128.636764,96.554501,106.74414,47.847825,2.299084,-0.060755,-0.244281,53.487237,3.399584,1.174982,0.094749,0.007953,0.049316,FAIL
S00735,L0036,T01,735,NEGATIVE,EXPOSED,50.0,75.334415,96.582583,0.01801,116.884549,94.811004,104.191338,48.769071,2.342653,0.454104,-0.931317,50.242497,2.992112,1.570961,0.169111,0.0294,0.055953,PASS
S00233,L0011,T02,233,NEGATIVE,EXPOSED,50.0,71.325897,91.443458,0.004398,105.052217,,102.086954,57.733353,2.452335,0.308234,0.66256,50.853686,1.97945,1.687392,0.309512,0.039361,0.039002,FAIL
S00272,L0013,T01,272,NEGATIVE,EXPOSED,50.0,72.273008,92.657703,-0.109327,99.423776,99.988266,108.18265,50.648135,2.436704,-0.812565,0.821852,50.083446,4.106097,1.825513,0.135213,0.006798,0.131222,FAIL
S00467,L0023,T01,467,POSITIVE,UNEXPOSED,50.0,99.928276,99.928276,-0.043898,120.633137,95.636975,113.88817,50.807477,2.473811,0.469179,0.809136,54.294832,3.294621,1.841852,0.177045,0.041223,0.085664,FAIL
S00527,L0026,T01,527,POSITIVE,UNEXPOSED,50.0,96.652764,96.652764,0.003146,102.602386,97.131982,108.63955,42.035659,2.400659,0.326863,-0.427434,52.041499,1.657189,1.138311,0.496957,0.00745,0.034383,FAIL
S00105,L0005,T02,105,POSITIVE,UNEXPOSED,50.0,102.785448,102.785448,-0.077374,114.828578,94.845835,114.041711,31.178615,2.296696,-0.83562,0.092,54.47444,4.009694,2.10015,0.698899,0.016677,0.445698,FAIL
S00423,L0021,T03,423,NEGATIVE,EXPOSED,50.0,80.357097,103.021919,0.119954,131.34683,98.240132,102.902769,,2.360019,0.18841,-0.841949,52.981599,4.361558,1.489408,0.066274,0.065484,0.129631,FAIL
S00035,L0001,T03,35,NEGATIVE,EXPOSED,50.0,73.984767,94.852265,0.025379,103.445794,99.988707,99.104792,56.95716,2.338379,0.081361,0.753231,49.964432,2.186994,2.993422,0.237271,0.036313,0.0745,PASS
S00311,L0015,T01,311,NEGATIVE,EXPOSED,50.0,84.01525,107.711859,-0.05638,109.571272,95.492744,106.046004,49.959673,2.322851,0.715841,-0.719246,53.529955,3.542419,1.763898,-0.306391,0.02439,0.060778,FAIL
S00709,L0035,T01,709,NEGATIVE,EXPOSED,50.0,87.50693,112.188371,0.094363,119.850895,99.857916,104.202943,44.707258,2.28986,-0.999169,-0.543942,55.046726,4.27902,2.044193,0.01723,0.024952,0.129217,FAIL
S00424,L0021,T03,424,NEGATIVE,EXPOSED,50.0,81.182776,104.080481,-0.075701,116.930974,95.449407,107.466282,64.594346,2.424055,0.74349,-0.370713,55.329258,3.397542,1.477415,0.026376,0.076232,0.056515,FAIL
S00725,L0036,T02,725,NEGATIVE,EXPOSED,50.0,75.526146,96.828392,0.050732,113.673404,98.809368,105.497563,53.371852,2.392892,-0.861484,0.801886,53.795181,3.193957,1.414246,0.131574,0.017498,0.053396,FAIL
S00210,L0010,T01,210,NEGATIVE,EXPOSED,50.0,72.319968,92.717907,0.072513,123.511411,97.230708,104.526135,58.239754,2.304483,-0.325741,-0.733347,48.711514,3.33078,1.050379,0.335606,0.08517,0.098101,FAIL
S00266,L0013,T02,266,NEGATIVE,EXPOSED,50.0,83.030757,106.449688,-0.073954,110.38871,97.297245,102.182591,58.420022,2.384494,0.633029,-0.562526,53.267255,3.588685,1.849575,0.039543,0.051292,0.077744,FAIL
S00446,L0022,T02,446,POSITIVE,UNEXPOSED,50.0,99.201554,99.201554,0.215562,109.694518,,114.650604,43.69385,2.342293,0.062519,-0.329138,50.937733,5.797951,2.285432,0.351418,0.02616,0.611736,FAIL
S00737,L0036,T01,737,NEGATIVE,EXPOSED,50.0,76.991948,98.707626,-0.056665,121.516055,95.048035,102.350659,39.954395,2.307809,0.591533,0.845823,49.948135,3.4372,1.801721,0.135467,0.011803,0.078811,FAIL
S00102,L0005,T03,102,POSITIVE,UNEXPOSED,50.0,97.301373,97.301373,-0.012281,118.801237,98.854857,111.536572,51.830405,2.339438,-0.032459,0.411263,54.022159,2.203578,1.31959,0.21795,0.049625,0.030863,FAIL
S00192,L0009,T01,192,NEGATIVE,EXPOSED,50.0,82.883295,106.260635,-0.056501,111.432965,100.279638,106.975221,54.127456,2.311091,-0.858525,-0.109758,53.971802,2.96644,1.823393,0.023577,0.025943,0.042096,FAIL
S00453,L0022,T03,453,POSITIVE,UNEXPOSED,50.0,97.48478,97.48478,0.065202,109.63564,98.121367,107.708165,49.345363,2.337871,0.50302,0.474169,53.748775,3.458158,1.558955,0.227736,0.046768,0.097215,FAIL
S00344,L0017,T01,344,NEGATIVE,EXPOSED,50.0,81.182652,104.080323,-0.071671,108.182268,100.643629,107.287154,62.347043,2.373977,-0.697291,-0.012505,52.723223,3.003478,1.870575,0.040876,0.071578,0.051915,PASS
S00007,L0000,T02,7,NEGATIVE,EXPOSED,50.0,80.504511,103.210911,0.040743,104.537778,100.500396,98.514025,50.324827,2.478378,-0.610734,0.266094,53.037367,2.300058,3.682092,0.067644,0.005796,0.069402,FAIL
S00760,L0038,T03,760,NEGATIVE,EXPOSED,50.0,84.304679,108.082921,0.047807,116.450642,97.1258,104.252516,56.904235,2.347245,-0.038363,-0.111941,51.954775,2.877382,1.429345,0.028343,0.043162,0.033543,PASS
S00079,L0003,T02,79,NEGATIVE,EXPOSED,50.0,82.035535,105.173763,-0.048368,125.225292,101.248966,105.76048,50.760859,2.412803,0.088006,-0.86099,53.636646,3.521483,1.418867,0.022968,0.030007,0.053808,FAIL
S00261,L0013,T01,261,NEGATIVE,EXPOSED,50.0,84.098282,107.81831,0.071971,111.211863,96.903839,102.346088,58.163808,2.424379,0.218825,-0.998724,52.648002,3.474486,1.801189,0.010135,0.049545,0.063936,FAIL
S00376,L0018,T01,376,NEGATIVE,EXPOSED,50.0,77.214256,98.992636,-0.052307,105.785195,93.663253,104.669024,56.537038,2.375338,0.423861,-0.702793,48.561789,2.799561,1.430981,0.080784,0.04022,0.036034,PASS
S00392,L0019,T01,392,POSITIVE,UNEXPOSED,50.0,100.326357,100.326357,-0.022926,114.48647,102.821902,111.436663,53.585612,2.403187,0.610547,-0.43505,50.884214,2.35258,1.060495,0.106892,0.050943,0.022524,PASS
S00765,L0038,T02,765,POSITIVE,UNEXPOSED,50.0,94.001651,94.001651,-0.045342,115.802939,98.1513,104.833903,43.928002,2.364269,0.950005,-0.015001,53.015221,2.931141,2.430066,0.655165,0.003178,0.247948,FAIL
S00581,L0029,T02,581,POSITIVE,UNEXPOSED,50.0,,,0.037572,110.987317,100.288725,107.466087,49.358347,2.410026,0.218159,0.729999,52.502187,2.354753,1.540955,0.502527,0.009222,0.075802,FAIL
S00200,L0010,T01,200,POSITIVE,UNEXPOSED,50.0,98.172705,98.172705,-0.043415,123.670767,99.57293,109.5677,52.427945,2.340358,0.412192,0.849154,51.448025,3.24141,1.413282,0.213971,0.065738,0.076985,FAIL
S00492,L0024,T01,492,POSITIVE,UNEXPOSED,50.0,93.964467,93.964467,0.044392,116.947974,97.90236,112.929168,55.909761,2.438344,-0.688328,0.422226,53.443587,3.21169,1.476698,0.210997,0.051074,0.074509,FAIL
S00575,L0028,T02,575,NEGATIVE,EXPOSED,50.0,79.634963,102.096106,-0.04355,118.225503,99.824203,103.391162,62.26782,2.332631,-0.773019,-0.378921,51.930513,2.825579,1.609684,0.04964,0.081956,0.041129,PASS
S00713,L0035,T01,713,NEGATIVE,EXPOSED,50.0,79.066078,101.366767,-0.115642,117.136125,98.904618,102.055108,60.767888,2.317519,0.378755,0.50222,49.006437,3.840336,1.610592,0.067258,0.091684,0.098646,FAIL
S00730,L0036,T03,730,NEGATIVE,EXPOSED,50.0,80.358251,103.023398,,126.538982,101.274936,105.753917,65.02426,2.498004,0.23666,-0.23029,52.461559,1.977988,1.400637,0.049916,0.139297,0.021034,PASS
S00126,L0006,T01,126,POSITIVE,UNEXPOSED,50.0,92.92722,,,116.708291,96.433415,115.649481,46.686891,2.42416,-0.174388,0.990541,55.468067,3.721359,3.146447,0.620671,0.03497,0.484756,FAIL
S00405,L0020,T02,405,NEGATIVE,EXPOSED,50.0,83.782358,107.41328,-0.059684,110.127863,98.70966,106.720554,56.355303,2.396029,0.142462,-0.140064,53.692825,2.757761,1.919693,0.028175,0.012241,0.036594,FAIL
S00076,L0003,T02,76,NEGATIVE,EXPOSED,50.0,82.155382,105.327413,0.068002,128.220344,98.961648,107.975827,57.758834,2.320089,0.107205,-0.032277,53.796197,3.324623,1.73318,0.020811,0.066252,0.058584,FAIL
S00407,L0020,T01,407,NEGATIVE,EXPOSED,50.0,72.184501,92.544232,0.06367,91.370406,100.833861,105.137241,54.427631,2.338462,0.727782,0.854507,49.527198,3.4894,1.789407,0.193258,0.027244,0.097915,FAIL
S00112,L0005,T01,112,NEGATIVE,EXPOSED,50.0,74.108212,95.010528,-0.039165,111.045818,96.845307,105.605083,56.420014,2.270881,-0.679521,0.264387,49.207787,2.566767,1.711318,0.139117,0.075616,0.044005,FAIL
S00716,L0035,T01,716,NEGATIVE,EXPOSED,50.0,76.726961,98.367899,0.089932,111.643625,98.794698,105.724031,55.395542,2.368309,,-0.396047,49.881701,3.337137,1.230791,0.114759,0.04262,0.055272,FAIL
S00643,L0032,T01,643,NEGATIVE,EXPOSED,50.0,70.257542,90.073771,0.04677,123.050721,97.859133,103.795144,52.7832,,0.936669,-0.156816,49.000038,3.16411,1.887903,0.394042,0.028336,0.132618,FAIL
S00795,L0039,T01,795,NEGATIVE,EXPOSED,50.0,81.872863,104.965209,0.027047,112.862422,99.594734,108.795881,52.271967,2.439185,0.935045,0.882447,54.703909,3.616603,2.081321,0.021999,0.025672,0.080514,FAIL
S00520,L0026,T01,520,NEGATIVE,EXPOSED,50.0,94.223522,120.799387,0.008873,112.211119,98.703606,104.065587,59.037769,2.390571,0.769402,0.365104,56.558732,2.379586,1.990789,0.008844,0.043654,0.028512,FAIL
S00234,L0011,T01,234,NEGATIVE,EXPOSED,50.0,83.947214,107.624633,-0.036091,,98.167582,102.855509,42.891027,2.357644,-0.86047,-0.30008,52.060117,2.705156,1.528017,0.003799,0.040766,0.028535,PASS
S00500,L0025,T01,500,,EXPOSED,50.0,74.445589,95.443063,0.038457,119.122831,101.252591,108.360008,51.158518,2.387251,,0.829421,53.22596,3.350042,2.130301,0.142201,0.041731,0.094635,FAIL
S00048,L0002,T01,48,NEGATIVE,EXPOSED,50.0,76.465388,98.032549,-0.020979,109.488362,98.194604,104.532643,53.843602,2.458686,-0.955824,-0.310392,50.476841,2.651745,1.342179,0.110497,0.045582,0.033424,PASS
S00536,L0026,T02,536,NEGATIVE,EXPOSED,50.0,66.085526,84.725033,-0.047499,100.92909,95.870777,107.359875,55.996118,2.299653,0.249093,0.295218,46.285246,2.5585,2.04697,0.427688,0.059033,0.105804,FAIL
S00788,L0039,T02,788,NEGATIVE,EXPOSED,50.0,74.728689,95.806011,-0.065164,115.727474,100.608427,108.673936,47.673999,2.284294,0.476754,0.580524,52.880892,3.180583,2.085579,0.121904,0.008722,0.071339,PASS
S00033,L0001,T02,33,NEGATIVE,EXPOSED,50.0,85.826043,110.033388,-0.022155,109.458187,100.64434,100.770599,52.216247,2.401436,0.311396,0.505898,54.062878,2.372455,2.457499,0.010171,0.030091,0.035295,FAIL
S00450,L0022,T03,450,NEGATIVE,EXPOSED,50.0,66.904621,85.775155,0.050897,124.715731,102.830326,102.281017,48.934462,2.463399,0.911497,-0.479373,46.904113,3.480997,1.868802,0.508468,0.053097,0.224983,FAIL
S00580,L0029,T02,580,POSITIVE,UNEXPOSED,50.0,99.880466,99.880466,-0.067217,96.25033,95.655103,111.863375,52.8065,2.436334,-0.147733,0.190324,49.475205,2.937477,1.480465,0.0615,0.057509,0.040976,PASS
S00077,L0003,T03,77,POSITIVE,UNEXPOSED,50.0,95.602552,95.602552,-0.059001,101.815727,102.223859,110.984312,53.10107,2.399389,0.532829,-0.935161,53.965308,3.160957,1.474969,0.171644,0.033282,0.061911,FAIL
S00172,L0008,T01,172,POSITIVE,UNEXPOSED,50.0,91.591655,91.591655,0.092591,115.267141,95.276565,111.447334,45.85875,2.402851,0.965796,0.683781,56.760675,4.254215,1.609428,0.682827,0.009388,0.414997,FAIL
S00226,L0011,T01,226,NEGATIVE,EXPOSED,50.0,69.258918,88.793484,-0.041485,109.805699,100.364579,104.376379,46.618711,2.458886,-0.333044,-0.9222,49.59241,2.991675,1.893211,0.35645,0.051605,0.112173,FAIL
S00517,L0025,T01,517,NEGATIVE,EXPOSED,50.0,77.16328,98.927282,-0.013843,104.033718,98.007002,103.435203,58.30601,2.270078,-0.160094,0.880845,50.801281,2.100383,1.501083,0.088871,0.032036,0.021038,PASS
S00778,L0038,T03,778,POSITIVE,UNEXPOSED,50.0,90.783708,90.783708,-0.075845,118.761447,98.371883,109.38955,52.742648,2.294263,0.029249,0.047695,52.897369,2.942764,1.218419,0.482148,0.045907,0.104918,FAIL
S00524,L0026,T01,524,NEGATIVE,EXPOSED,50.0,84.69994,108.589666,-0.008398,109.47962,99.437435,106.972217,48.631241,,-0.891785,0.595547,53.339587,2.436011,1.843155,0.01068,0.025837,0.026567,FAIL
S00551,L0027,T03,551,NEGATIVE,EXPOSED,50.0,77.160903,98.924235,0.080101,99.63718,98.074961,108.588711,50.632014,2.356669,-0.658693,0.513663,50.983963,3.397766,2.105174,0.039277,0.019309,0.070712,FAIL
S00042,L0002,T03,42,POSITIVE,UNEXPOSED,50.0,109.580394,109.580394,0.000981,110.839084,97.840271,112.749306,49.66876,2.367103,-0.789464,0.118689,50.350966,2.547416,1.86118,0.030293,0.030846,0.031398,PASS
S00382,L0019,T03,382,NEGATIVE,EXPOSED,50.0,77.679011,99.588476,0.01104,116.99425,96.383901,102.70433,51.269073,2.365933,0.258407,0.368268,49.923233,2.205391,1.474414,0.088359,0.038088,0.022936,PASS
S00239,L0011,T01,239,POSITIVE,UNEXPOSED,50.0,98.647708,98.647708,-0.029646,135.990056,99.000355,,43.458818,2.352298,-0.11728,-0.640082,42.002833,3.097762,1.523526,0.618938,0.025714,0.180694,FAIL
S00326,L0016,T02,326,NEGATIVE,EXPOSED,50.0,80.829409,103.627448,0.133416,115.964849,95.029204,104.202975,58.233434,2.409048,-0.952993,0.367378,52.993504,4.819591,1.412049,0.022878,0.021579,0.14323,FAIL
S00317,L0015,T02,317,POSITIVE,UNEXPOSED,50.0,96.589778,96.589778,0.069675,116.821099,99.814643,110.015774,45.227855,2.35057,-0.491742,-0.42823,51.927714,3.301318,1.206239,0.502741,0.029437,0.138336,FAIL
S00762,L0038,T01,762,NEGATIVE,EXPOSED,50.0,76.183293,97.670888,-0.089471,103.463262,96.986035,106.987069,62.286847,2.407596,-0.19384,-0.872368,48.641441,3.389781,1.629806,0.071366,0.082826,0.069435,FAIL
S00464,L0023,T02,464,NEGATIVE,EXPOSED,50.0,75.750612,97.116169,-0.014513,117.762767,95.503101,101.785418,62.009348,2.404627,-0.239348,-0.297209,48.254959,2.230152,2.081249,0.149758,0.104372,0.044812,PASS
S00502,L0025,T01,502,NEGATIVE,EXPOSED,50.0,79.931744,102.476595,0.107687,109.158207,95.145423,105.197067,43.776534,2.371687,0.450897,-0.378516,49.929264,3.672047,1.246491,0.008698,0.003547,0.050213,FAIL
S00143,L0007,T02,143,NEGATIVE,EXPOSED,50.0,73.38094,94.078128,-0.148667,,98.671116,104.607314,52.57023,2.332536,-0.134058,0.917783,50.430547,5.051118,1.435523,0.207403,0.028001,0.25994,FAIL
S00114,L0005,T01,114,NEGATIVE,EXPOSED,50.0,80.993174,103.837402,0.002962,105.39522,98.242265,100.953603,49.62314,2.362109,-0.520555,-0.474449,51.347244,1.86908,2.197575,0.023469,0.046584,0.021872,PASS
S00533,L0026,T03,533,NEGATIVE,EXPOSED,50.0,71.237233,91.329786,-0.067588,115.169075,94.529244,105.777426,51.172557,2.487205,0.381266,,50.259103,3.526039,1.522518,0.287263,0.04202,0.115465,FAIL
S00322,L0016,T02,322,POSITIVE,UNEXPOSED,50.0,103.213521,103.213521,-0.004529,103.085182,97.863194,109.215904,53.318546,2.435129,-0.433311,0.844902,48.413534,2.39918,1.222795,0.040422,0.051395,0.021321,PASS
S00144,L0007,T01,144,POSITIVE,UNEXPOSED,50.0,99.333697,99.333697,0.042806,110.463948,102.012438,111.176371,45.348949,2.514675,-0.849745,0.845691,53.447553,3.093585,1.14009,0.283038,0.002533,0.061539,FAIL
S00771,L0038,T01,771,NEGATIVE,,50.0,77.510778,99.372792,0.130094,126.529571,96.800517,105.651498,48.257221,2.344676,-0.879767,0.518046,52.356507,4.979615,1.410819,0.060316,0.016214,0.173366,FAIL
S00374,L0018,T01,374,NEGATIVE,EXPOSED,50.0,70.961308,90.976036,0.040743,133.510926,100.009091,105.317871,44.49051,2.308587,0.47947,-0.458336,49.503518,3.070167,1.59211,0.348194,0.024241,0.094563,FAIL
S00388,L0019,T03,388,POSITIVE,UNEXPOSED,50.0,95.362327,95.362327,0.043373,115.326642,96.2082,108.885976,50.795166,2.426687,-0.341316,0.431224,52.763035,2.239874,1.633247,0.315009,0.034825,0.047033,FAIL
S00134,L0006,T01,134,NEGATIVE,EXPOSED,50.0,75.714187,97.06947,0.051918,118.999316,98.498436,100.925844,46.686617,2.394589,-0.69636,-0.778426,48.714637,3.490397,2.110322,0.194801,0.038618,0.118105,FAIL
S00225,L0011,T02,225,NEGATIVE,EXPOSED,,85.267966,109.317905,0.006125,101.853555,94.858644,103.331734,60.267298,2.383166,-0.135804,-0.224482,52.660563,1.823974,2.130711,0.0,0.035496,0.018542,PASS
S00472,L0023,T01,472,,UNEXPOSED,50.0,96.09348,96.09348,0.085686,110.979457,100.108882,110.569007,46.970834,2.36859,0.188524,0.220149,51.171619,2.863997,1.332486,0.393285,0.022871,0.07912,FAIL
S00721,L0036,T03,721,POSITIVE,UNEXPOSED,50.0,97.832309,,-0.019665,110.598309,98.099381,110.827947,46.633174,2.332924,-0.173099,-0.749291,51.216328,2.252814,1.426259,0.326053,0.016471,0.042026,FAIL
S00639,L0031,T02,639,NEGATIVE,EXPOSED,50.0,73.083596,93.696918,0.136831,117.304448,99.223201,1067.89677,54.838693,2.428825,-0.236837,-0.011955,51.374903,3.649021,1.734404,0.204776,0.038434,0.113553,FAIL
S00550,L0027,T01,550,NEGATIVE,EXPOSED,50.0,83.612943,107.19608,-0.075852,116.763385,101.474705,104.682728,47.702764,2.51687,-0.56005,-0.078173,52.437238,2.918449,1.576695,0.010105,0.0,0.032176,PASS
S00197,L0009,T02,197,POSITIVE,UNEXPOSED,50.0,102.099558,102.099558,-0.131689,117.862659,96.591541,542.21194,53.584654,2.394343,-0.553877,-0.33764,50.271762,4.324567,1.343566,0.086274,0.053053,0.120156,FAIL
S00482,L0024,T01,482,NEGATIVE,EXPOSED,50.0,78.9759,101.251154,-0.166812,120.887759,96.150038,105.701745,52.972595,2.393229,-0.549203,-0.202551,51.874872,5.226059,1.332184,0.066849,0.038176,0.210397,FAIL
S00003,L0000,T01,3,POSITIVE,UNEXPOSED,50.0,100.106512,100.106512,-0.004873,118.369865,95.452369,109.278393,45.305345,2.343209,-0.135112,-0.861792,52.067367,2.392763,1.327961,0.330964,0.03226,0.047047,FAIL
S00707,L0035,T01,707,NEGATIVE,EXPOSED,50.0,77.499402,99.358208,-0.087761,117.405574,95.022575,103.982354,48.833329,2.353498,-0.270222,0.041144,49.253071,3.369363,1.379014,0.072808,0.013769,0.051208,FAIL
S00170,L0008,T03,170,NEGATIVE,EXPOSED,50.0,,93.608824,0.06668,116.462702,94.86962,110.202664,67.897199,2.314735,0.896049,-0.090417,52.844721,3.176894,2.695494,0.144557,0.141286,0.137153,PASS
S00319,L0015,T01,319,POSITIVE,UNEXPOSED,50.0,97.885243,97.885243,0.090876,122.02384,98.220344,109.571222,44.264924,2.446971,0.62509,-0.455502,51.281108,4.208261,1.463221,0.487138,0.024881,0.274479,FAIL
S00331,L0016,T02,331,NEGATIVE,EXPOSED,50.0,72.210713,92.577838,-0.091492,125.93623,95.681892,105.723732,51.149342,2.357276,0.588512,0.771447,52.095325,3.907275,1.684481,0.276803,0.023031,0.154501,FAIL
S00249,L0012,T02,249,NEGATIVE,EXPOSED,50.0,76.602891,98.208834,0.075266,134.723226,98.482736,104.674843,55.469908,2.42864,0.090232,0.954604,51.369422,4.22122,1.340295,0.15409,0.087136,0.141182,FAIL
S00637,L0031,T01,637,POSITIVE,UNEXPOSED,50.0,101.973921,101.973921,0.018214,122.423478,101.34927,113.918905,42.957963,2.397795,0.08354,-0.860328,54.197574,2.696623,1.729375,0.373628,0.017948,0.079755,FAIL
S00598,L0029,T02,598,NEGATIVE,EXPOSED,50.0,83.658591,107.254603,0.044648,98.69743,103.769107,104.561858,53.384895,2.483292,0.466689,-0.013419,52.822025,2.786069,1.896002,0.020548,0.022565,0.037144,PASS
S00182,L0009,T03,182,NEGATIVE,EXPOSED,50.0,78.782259,101.002896,-0.052694,106.828334,100.248798,104.849167,44.100901,2.29067,0.154571,0.224668,50.918768,2.778615,1.315396,0.046186,0.028049,0.029447,PASS
S00289,L0014,T01,289,NEGATIVE,EXPOSED,50.0,79.157435,101.483891,0.000509,114.987109,100.001894,104.448865,55.385974,2.482252,-0.614776,-0.45511,52.535869,2.044614,1.29006,0.057499,0.024592,0.016142,PASS
S00652,L0032,T01,652,NEGATIVE,EXPOSED,50.0,70.622457,90.541612,0.021922,123.576877,93.535249,104.209372,52.79336,2.481486,-0.146231,,48.862203,3.346187,1.434135,0.375548,0.052495,0.123014,FAIL
S00293,L0014,T01,293,NEGATIVE,EXPOSED,50.0,74.800494,95.898069,0.022897,117.676602,98.973376,101.500224,51.56421,2.41541,0.762215,0.44687,48.68324,2.812346,2.045255,0.221447,0.049358,0.074387,PASS
S00316,L0015,T03,316,POSITIVE,UNEXPOSED,50.0,102.279065,102.279065,-0.053858,131.076808,99.638878,109.775102,50.062007,2.397841,-0.128741,-0.452327,50.482639,2.923187,1.27908,0.185738,0.049434,0.049824,PASS
S00365,L0018,T01,365,NEGATIVE,EXPOSED,50.0,80.147491,102.753193,0.16162,112.959339,99.341904,105.394483,56.155611,2.336715,-0.541139,0.13428,50.91602,4.391599,1.424037,0.043801,0.040802,0.115141,FAIL
S00613,L0030,T01,613,POSITIVE,UNEXPOSED,50.0,102.202678,102.202678,0.031847,99.099137,,108.735205,49.986796,2.327849,-0.95234,-0.12493,50.054325,2.604654,1.489825,0.065909,0.008127,0.028147,PASS
S00220,L0011,T02,220,NEGATIVE,EXPOSED,50.0,87.794574,112.557146,-0.162088,132.960598,,104.385111,58.380146,,0.504674,-0.999901,55.204848,5.621785,1.522611,0.007746,0.071575,0.276194,FAIL
S00100,L0005,T02,100,POSITIVE,UNEXPOSED,,89.756524,89.756524,0.075454,111.489782,96.891173,111.147062,41.350364,2.359129,-0.314675,0.25677,53.736198,3.094742,1.509572,0.850888,0.003503,0.283339,FAIL
S00480,L0024,T01,480,POSITIVE,UNEXPOSED,50.0,94.993282,94.993282,0.011165,109.727444,92.535879,111.754771,33.78546,2.522051,-0.421585,0.0365,52.776276,1.74074,1.534575,0.868502,0.015654,0.120743,FAIL
S00040,L0002,T03,40,POSITIVE,UNEXPOSED,50.0,109.00844,109.00844,-0.164363,104.491809,98.022362,109.941316,42.609239,2.328801,0.539447,-0.255309,49.993479,4.216553,1.343454,0.049998,0.018616,0.093596,FAIL
S00227,L0011,T01,227,POSITIVE,UNEXPOSED,50.0,106.77426,106.77426,0.147359,116.222183,97.721365,112.380398,54.241952,2.370909,0.715729,-0.59403,49.957475,5.287935,1.509849,0.002583,0.071606,0.219499,FAIL
S00219,L0010,T02,219,NEGATIVE,EXPOSED,50.0,82.194876,105.378046,-0.035646,,95.807506,105.603682,64.543459,2.336751,-0.599617,0.682929,54.478808,2.734805,1.642968,0.032011,0.105141,0.039192,FAIL
S00595,L0029,T01,595,POSITIVE,UNEXPOSED,50.0,109.631832,109.631832,0.118141,143.78109,91.303013,108.584656,46.283287,2.417074,0.58539,0.575103,46.514605,4.965408,1.611298,0.147443,0.111112,0.272382,FAIL
S00354,L0017,T02,354,NEGATIVE,EXPOSED,50.0,81.940205,105.051545,0.069911,110.27388,99.95724,106.775402,59.488606,2.190292,-0.566668,0.180792,52.244588,2.821784,1.629301,0.046892,0.049432,0.038034,PASS
S00327,L0016,T01,327,NEGATIVE,EXPOSED,50.0,76.889308,98.576036,-0.070396,94.135634,96.102161,109.610857,54.949744,2.438308,-0.642839,-0.609635,49.477175,3.793931,2.329611,0.044082,0.038702,0.11368,FAIL
S00068,L0003,T01,68,NEGATIVE,EXPOSED,50.0,67.551043,86.603901,-0.024238,120.656565,,104.258423,56.357623,2.355622,0.609934,-0.694808,48.301334,2.749458,2.053694,0.445778,0.059115,0.128145,FAIL
S00010,L0000,T01,10,NEGATIVE,EXPOSED,50.0,81.154066,,-0.058937,,94.968104,106.245683,47.795214,2.393461,-0.008828,-0.171943,51.163477,2.791496,1.430194,0.047467,0.02269,0.031341,PASS
